80469	1752958400	1753009741	272.3400656	286.9499926	2725	0	0	0	0	0	4.082951970356321	-5.578893943783902	0.8208928036624517	0	0	0	0	0	0	0	0	0	0.052168343124368764	0.05856204519500483	0	0	0	0	0	0	0	0	13.482916300500548	0.058134465478023145	14.57928302957908	0.05016180458811448	0	0	0	0	0	0	0	0	17	0	1	1
80470	1753011857	1753029458	272.3400656	286.9499926	910	0	0	0	0	0	0.1409887458700007	1.1442211722163074	0.6822321554400652	0	0	0	0	0	0	0	0	0	2.1929410779840284	1.6479251906217938	0	0	0	0	0	0	0	0	40.480348477975156	1.7225435081799603	29.61428344072921	2.6813786740019623	0	0	0	0	0	0	0	0	17	0	0	1
80534	1759228247	1759262428	297.2706656	315.2436324	1655	0	0	0	0	0	7.80125201152818	2.0543960901949414	0.8098453760028494	0	0	0	0	0	0	0	0	0	0.06913483518357075	0.07797264087911725	0	0	0	0	0	0	0	0	11.12760907644746	0.07738303216129783	13.01597468392734	0.06972279586808394	0	0	0	0	0	0	0	0	18	0	1	1
80535	1759262694	1759313960	297.2706656	315.2436324	2790	0	0	0	0	0	7.737535174612297	2.4945754335210615	0.8093970507125613	0	0	0	0	0	0	0	0	0	0.05250175164381601	0.06621005738471433	0	0	0	0	0	0	0	0	11.094532659139102	0.07537047011046027	12.87558802140425	0.05355207460674638	0	0	0	0	0	0	0	0	18	0	1	1
80536	1759314228	1759350476	297.2706656	315.2436324	2005	0	0	0	0	0	7.82003488839387	2.2172449889545853	0.8118216231244295	0	0	0	0	0	0	0	0	0	0.05837877190187865	0.06867028989503494	0	0	0	0	0	0	0	0	11.616842002191522	0.06869285343268317	13.021636970292622	0.054894354580762084	0	0	0	0	0	0	0	0	18	0	1	1
80537	1759350751	1759388756	297.2706656	315.2436324	2100	0	0	0	0	0	7.946855338206994	2.5043095415539343	0.811773891580246	0	0	0	0	0	0	0	0	0	0.05625262688356782	0.06766299675737468	0	0	0	0	0	0	0	0	11.621147501474304	0.06847902130968908	13.23837019553441	0.05356354236728844	0	0	0	0	0	0	0	0	18	0	1	1
80538	1759389649	1759417569	297.2706656	315.2436324	1545	0	0	0	0	0	-2.2958834176650855	2.2668030368277283	0.4482459663955105	0	0	0	0	0	0	0	0	0	2.6080990618521804	1.419122081841537	0	0	0	0	0	0	0	0	34.28423051017589	1.4899311880847819	25.8440340174504	2.088400153032417	0	0	0	0	0	0	0	0	18	0	0	1
80541	1759427190	1759463698	295.7931334	313.578652	2010	0	0	0	0	0	7.293638184534399	1.4370864657498081	0.8166078678823043	0	0	0	0	0	0	0	0	0	0.0569704238993029	0.07391019521861988	0	0	0	0	0	0	0	0	11.700947852320814	0.08455432303445853	13.003394947477474	0.05453509745770102	0	0	0	0	0	0	0	0	19	0	1	1
80550	1759523092	1759525107	295.7931334	313.578652	115	0	0	0	0	0	7.643952188559162	1.6432927798255788	0.8187837008286714	0	0	0	0	0	0	0	0	0	0.25113957759226746	0.32734978664613296	0	0	0	0	0	0	0	0	11.752529463195936	0.3372792648981422	12.409011429036187	0.2348273974562307	0	0	0	0	0	0	0	0	19	0	1	0
80554	1759534415	1759542867	295.7931334	313.578652	470	0	0	0	0	0	7.060767288377569	1.679442055915637	0.8213117982705902	0	0	0	0	0	0	0	0	0	0.1153937054204507	0.17233679604748756	0	0	0	0	0	0	0	0	11.539537135352862	0.1892599995373816	13.272026539056395	0.11076285762645277	0	0	0	0	0	0	0	0	19	0	1	0
