# TMM strip-by-strip overall calibration constants
# correction factor definition: q_cal = q_raw * correction
# correction = q_ref / q_i
# RunID view strip correction err_correction
677 Y 317 0.753933 0.000832242
677 Y 318 0.707411 0.000760571
677 Y 319 0.729819 0.000794492
677 Y 320 0.737802 0.00106889
677 Y 321 0.726388 0.000921405
677 Y 322 0.674956 0.000850912
677 Y 323 0.624154 0.000610235
677 Y 324 0.611234 0.000678897
677 Y 325 0.518537 0.000550957
677 Y 326 0.544628 0.000629866
677 Y 327 0.565139 0.000598653
677 Y 328 0.593604 0.000749619
677 Y 329 0.601616 0.000757095
677 Y 330 0.672626 0.00122406
677 Y 331 0.660328 0.00126125
677 Y 332 0.656259 0.00103346
677 Y 333 0.652871 0.00103548
677 Y 334 0.63496 0.000949863
677 Y 335 0.669942 0.00114567
677 Y 336 0.662544 0.00108219
677 Y 337 0.678704 0.00124237
677 Y 338 0.653918 0.00107947
677 Y 339 0.693489 0.00150683
677 Y 340 0.709755 0.0020937
677 Y 341 0.705308 0.00203426
677 Y 342 0.664102 0.00154385
677 Y 343 0.678809 0.00190568
677 Y 344 0.695489 0.00244559
677 Y 345 0.654552 0.00187872
677 Y 346 0.654377 0.00218578
677 Y 347 0.663972 0.00214757
677 Y 348 0.65782 0.00250207
677 Y 349 0.646158 0.00159069
677 Y 350 0.678427 0.00233263
677 Y 351 0.693017 0.00289587
677 Y 352 0.659922 0.00231363
677 Y 353 0.631243 0.00198937
677 Y 354 0.60433 0.0015412
677 Y 355 0.624553 0.00240998
677 Y 356 0.606891 0.0019469
677 Y 357 0.596935 0.00213591
