# TMM strip-by-strip overall calibration constants
# correction factor definition: q_cal = q_raw * correction
# correction = q_ref / q_i
# RunID view strip correction err_correction
677 Y 196 0.997068 0.0005009
677 Y 197 1.04288 0.000522462
677 Y 198 1.00826 0.000510295
677 Y 199 1.01546 0.000545971
677 Y 200 1.24335 0.000724145
677 Y 201 1.19739 0.000682376
677 Y 202 1.03893 0.000559532
677 Y 203 0.980439 0.000522549
677 Y 204 0.983685 0.00048174
677 Y 205 1.00338 0.000551121
677 Y 206 0.964331 0.000478986
677 Y 207 0.992498 0.000489291
677 Y 208 0.963753 0.00048935
677 Y 209 1.04282 0.000553084
677 Y 210 1.16216 0.000698301
677 Y 211 1.14166 0.000712794
677 Y 212 0.720495 0.000347102
677 Y 213 10.1647 0.00862956
677 Y 214 0.685159 0.000330061
677 Y 215 0.885158 0.000488478
677 Y 216 0.936305 0.000540949
677 Y 217 0.946865 0.000546272
677 Y 218 0.991668 0.000573326
677 Y 219 1.02704 0.000642038
677 Y 220 1.25237 0.000875679
677 Y 221 1.28765 0.000905181
677 Y 222 1.13622 0.000755757
677 Y 223 0.982974 0.000583216
677 Y 224 1.00359 0.000654389
677 Y 225 0.981101 0.000586761
677 Y 226 0.991835 0.000592959
677 Y 227 0.960938 0.000647811
677 Y 228 0.950481 0.000635702
677 Y 229 1.03967 0.000669349
677 Y 230 1.1619 0.000921107
677 Y 231 1.1734 0.000859114
677 Y 232 0.952532 0.000657599
677 Y 233 0.945153 0.000653468
677 Y 234 0.901301 0.000646732
677 Y 235 1.00115 0.00059804
677 Y 236 1.03048 0.000682361
677 Y 237 0.917167 0.000479247
677 Y 238 0.969368 0.000515242
677 Y 239 0.994266 0.000514672
677 Y 240 1.20341 0.000723697
677 Y 241 1.15022 0.000686025
677 Y 242 1.03073 0.000561044
677 Y 243 0.940608 0.0005121
677 Y 244 0.996852 0.000559787
677 Y 245 0.940749 0.000511058
677 Y 246 0.980974 0.000558704
677 Y 247 0.997929 0.00059839
677 Y 248 0.984684 0.000600388
677 Y 249 1.07042 0.000699495
677 Y 250 1.22509 0.000854086
677 Y 251 1.31379 0.000991511
677 Y 252 1.03882 0.000706467
677 Y 253 1.043 0.000753009
677 Y 254 0.997234 0.000691095
677 Y 255 1.06002 0.000777661
677 Y 256 0.993414 0.000727394
677 Y 257 1.05037 0.000827373
677 Y 258 1.01261 0.000798294
